71|11.2361|6382.81|6370.99|6.38282e+06|1.17416e+06|513.32|337.657|5.93804|9.78466|517609|2085.88|314122|828781|45|0.785398
72|11.7736|6383.16|6370.99|6.38317e+06|1.17403e+06|528.987|343.596|6.08891|9.78362|512662|2196.2|319059|828615|45|0.785398
73|12.3271|6383.51|6370.99|6.38352e+06|1.17391e+06|544.8|349.684|6.24269|9.78256|507715|2309.21|323996|828445|45|0.785398
74|12.8966|6383.87|6370.99|6.38388e+06|1.17378e+06|560.762|355.927|6.39947|9.78147|502768|2424.9|328933|828271|45|0.785398
75|13.4823|6384.23|6370.99|6.38425e+06|1.17364e+06|576.877|362.327|6.55932|9.78037|497821|2543.23|333870|828094|45|0.785398
76|14.0845|6384.6|6370.98|6.38462e+06|1.17351e+06|593.146|368.886|6.72236|9.77925|492874|2664.21|338807|827913|45|0.785398
77|14.7032|6384.98|6370.98|6.385e+06|1.17337e+06|609.573|375.608|6.88865|9.77811|487928|2787.8|343744|827729|45|0.785398
78|15.3386|6385.37|6370.98|6.38538e+06|1.17323e+06|626.16|382.497|7.05832|9.77695|482981|2913.98|348681|827541|45|0.785398
79|15.9909|6385.76|6370.98|6.38578e+06|1.17309e+06|642.912|389.555|7.23145|9.77577|478035|3042.73|353618|827350|45|0.785398
80|16.6603|6386.16|6370.98|6.38618e+06|1.17295e+06|659.831|396.787|7.40816|9.77457|473089|3174.04|358555|827155|45|0.785398
81|17.3469|6386.56|6370.98|6.38659e+06|1.1728e+06|676.921|404.195|7.58855|9.77334|468143|3307.87|363491|826956|45|0.785398
82|18.0529|6386.97|6370.97|6.387e+06|1.17265e+06|694.186|411.783|2.66057|9.77209|463197|3444.21|126111|1.01382e+06|60|1.0472
83|18.7804|6387.39|6370.97|6.38741e+06|1.1725e+06|715.574|414.444|2.79551|9.77083|458252|3593.08|131110|1.01362e+06|60|1.0472
84|19.5298|6387.8|6370.97|6.38783e+06|1.17235e+06|737.187|417.239|2.93396|9.76956|453307|3775.82|136136|1.01339e+06|60|1.0472
85|20.3011|6388.22|6370.97|6.38825e+06|1.17219e+06|759.027|420.173|3.07548|9.76828|448364|3962.78|141165|1.01317e+06|60|1.0472
86|21.0947|6388.64|6370.97|6.38868e+06|1.17204e+06|781.1|423.249|3.22016|9.76699|443421|4153.91|146195|1.01294e+06|60|1.0472
87|21.9108|6389.07|6370.96|6.38911e+06|1.17188e+06|803.412|426.469|3.36812|9.76569|438479|4349.18|151228|1.01271e+06|60|1.0472
88|22.7497|6389.5|6370.96|6.38954e+06|1.17173e+06|825.966|429.837|3.51945|9.76438|433538|4548.55|156263|1.01247e+06|60|1.0472
89|23.6115|6389.93|6370.96|6.38997e+06|1.17157e+06|848.77|433.357|3.67427|9.76306|428598|4751.97|161301|1.01223e+06|60|1.0472
90|24.4966|6390.37|6370.95|6.39041e+06|1.17141e+06|871.827|437.031|3.83271|9.76173|423659|4959.41|166340|1.01199e+06|60|1.0472
91|25.4052|6390.81|6370.95|6.39086e+06|1.17125e+06|895.145|440.864|3.99489|9.76039|418721|5170.81|171381|1.01174e+06|60|1.0472
92|26.3377|6391.25|6370.95|6.3913e+06|1.17108e+06|918.729|444.859|4.16093|9.75904|413783|5386.14|176424|1.0115e+06|60|1.0472
93|27.2942|6391.7|6370.94|6.39175e+06|1.17092e+06|942.585|449.019|4.33098|9.75767|408846|5605.34|181468|1.01124e+06|60|1.0472
94|28.275|6392.15|6370.94|6.39221e+06|1.17076e+06|966.72|453.35|4.50518|9.75629|403911|5828.36|186515|1.01099e+06|60|1.0472
95|29.2806|6392.6|6370.93|6.39267e+06|1.17059e+06|991.14|457.856|4.68368|9.7549|398976|6055.14|191563|1.01073e+06|60|1.0472
96|30.311|6393.06|6370.93|6.39314e+06|1.17042e+06|1015.85|462.539|4.86664|9.7535|394041|6285.64|196612|1.01047e+06|60|1.0472
97|31.3668|6393.53|6370.92|6.39361e+06|1.17025e+06|1040.86|467.406|5.05421|9.75208|389108|6519.79|201663|1.01021e+06|60|1.0472
98|32.4481|6394|6370.92|6.39408e+06|1.17008e+06|1066.18|472.46|5.24659|9.75065|384175|6757.53|206716|1.00994e+06|60|1.0472
99|33.5553|6394.47|6370.91|6.39456e+06|1.1699e+06|1091.82|477.707|5.44394|9.7492|379244|6998.8|211769|1.00967e+06|60|1.0472
